runlist,dataset_id,dataset_label,geometry_id,expected_vertices,algorithm_id,method,bit_rule,bit_allocator,point_count,clean_point_count,contamination_id,contamination_mode,seed,frame_estimator,refinement,sort_seconds,output_hash,bits_axis,robust_fallback_used,miad,normalized_miad,m1_l1_locality,l1_locality,m1_l1_status,m1_l1_sampled,m1_l1_sample_size,m1_l1_sampled_status,m1_l2_locality,l2_locality,m1_l2_status,m1_l2_sampled,m1_l2_sample_size,m1_l2_sampled_status,recall_8_64,recall_8_64_status,recall_8_64_sampled,recall_8_64_sample_size,recall_8_64_sampled_status,peak_rss_kb,block_read_mean,block_read_p95,cache_references,cache_misses,cache_miss_rate,perf_status,kendall_tau_clean,frame_angle_rad
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,0,none,off,0.04091869597323239,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,184012.0,0.016462105452159866,0.03464686858072458,3432023,201931,0.058837309656724325,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,1,none,off,0.04109252605121583,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,186740.0,0.016462105452159866,0.03464686858072458,2857906,161411,0.056478764521996176,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,2,none,off,0.04092685889918357,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,188020.0,0.016462105452159866,0.03464686858072458,2617540,164937,0.06301221757833692,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,3,none,off,0.041192795033566654,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,189140.0,0.016462105452159866,0.03464686858072458,2599965,165815,0.0637758585211724,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C2_occupancy_floor1,occupancy_floor1,35947,35947,D0,clean,4,none,off,0.04147115501109511,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,190164.0,0.016462105452159866,0.03464686858072458,2956418,172819,0.05845553639573294,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,0,none,off,0.04139928298536688,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,191212.0,0.016462105452159866,0.03464686858072458,2445748,163406,0.06681227992417861,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,1,none,off,0.04152609407901764,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,192492.0,0.016462105452159866,0.03464686858072458,2800580,157612,0.05627834234337173,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,2,none,off,0.0410019860137254,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,193772.0,0.016462105452159866,0.03464686858072458,2537732,166758,0.06571143052142622,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,3,none,off,0.041481205029413104,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,195308.0,0.016462105452159866,0.03464686858072458,2648976,168027,0.0634309257615018,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C3_frame_core_occupancy,frame_core_occupancy,35947,35947,D0,clean,4,none,off,0.04134362004697323,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,196588.0,0.016462105452159866,0.03464686858072458,3095806,169125,0.054630361204804176,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,0,none,off,0.04128715593833476,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,198124.0,0.016462105452159866,0.03464686858072458,2555835,164678,0.06443217187337993,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,1,none,off,0.04184807697311044,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,199284.0,0.016462105452159866,0.03464686858072458,2891958,169683,0.058674088627843145,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,2,none,off,0.041011332999914885,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,200740.0,0.016462105452159866,0.03464686858072458,3254001,160808,0.04941854658311414,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,3,none,off,0.040840066969394684,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,202276.0,0.016462105452159866,0.03464686858072458,2699841,164809,0.06104396518165329,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,4,none,off,0.04722623899579048,f59832e6be63845c56cef2c963144e687fbe3662574ce6125055c8805c5d266e,6 6 5,False,0.002254215638280138,0.00900799699174901,0.0028709151659636746,,exact,0.0028709151659636746,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7828921745903692,exact,0.7828921745903692,35947,exact,203556.0,0.016462105452159866,0.03464686858072458,2746469,166519,0.06063021282963689,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,0,none,off,0.04409729293547571,10b9b91b967d08b49fa0664bb9f074d1af7917f8aceaf31a41a553c5796e7bc2,10 10 10,False,0.001851919939506953,0.007400396377680311,0.0005698003753994064,,exact,0.0005698003753994064,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7816681503324339,exact,0.7816681503324339,35947,exact,205092.0,0.014054489738766012,0.02802838573530235,2856972,163893,0.05736598048563304,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,1,none,off,0.043879803037270904,10b9b91b967d08b49fa0664bb9f074d1af7917f8aceaf31a41a553c5796e7bc2,10 10 10,False,0.001851919939506953,0.007400396377680311,0.0005698003753994064,,exact,0.0005698003753994064,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7816681503324339,exact,0.7816681503324339,35947,exact,206372.0,0.014054489738766012,0.02802838573530235,2592270,166311,0.06415651147449919,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,2,none,off,0.04380280792247504,10b9b91b967d08b49fa0664bb9f074d1af7917f8aceaf31a41a553c5796e7bc2,10 10 10,False,0.001851919939506953,0.007400396377680311,0.0005698003753994064,,exact,0.0005698003753994064,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7816681503324339,exact,0.7816681503324339,35947,exact,207652.0,0.014054489738766012,0.02802838573530235,2792744,166703,0.059691471900038096,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,3,none,off,0.04408418794628233,10b9b91b967d08b49fa0664bb9f074d1af7917f8aceaf31a41a553c5796e7bc2,10 10 10,False,0.001851919939506953,0.007400396377680311,0.0005698003753994064,,exact,0.0005698003753994064,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7816681503324339,exact,0.7816681503324339,35947,exact,209188.0,0.014054489738766012,0.02802838573530235,2598083,165027,0.06351875594428662,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,4,none,off,0.04378689802251756,10b9b91b967d08b49fa0664bb9f074d1af7917f8aceaf31a41a553c5796e7bc2,10 10 10,False,0.001851919939506953,0.007400396377680311,0.0005698003753994064,,exact,0.0005698003753994064,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7816681503324339,exact,0.7816681503324339,35947,exact,210724.0,0.014054489738766012,0.02802838573530235,2447811,165242,0.06750602885598603,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C1_monotone_half,monotone_half,35947,35947,D0,clean,0,none,off,0.043682395946234465,10b9b91b967d08b49fa0664bb9f074d1af7917f8aceaf31a41a553c5796e7bc2,10 10 10,False,0.001851919939506953,0.007400396377680311,0.0005698003753994064,,exact,0.0005698003753994064,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7816681503324339,exact,0.7816681503324339,35947,exact,212004.0,0.014054489738766012,0.02802838573530235,2593271,172352,0.06646123756445045,ok,1.0,
