runlist,dataset_id,dataset_label,geometry_id,expected_vertices,algorithm_id,method,bit_rule,bit_allocator,point_count,clean_point_count,contamination_id,contamination_mode,seed,frame_estimator,refinement,sort_seconds,output_hash,bits_axis,robust_fallback_used,miad,normalized_miad,m1_l1_locality,l1_locality,m1_l1_status,m1_l1_sampled,m1_l1_sample_size,m1_l1_sampled_status,m1_l2_locality,l2_locality,m1_l2_status,m1_l2_sampled,m1_l2_sample_size,m1_l2_sampled_status,recall_8_64,recall_8_64_status,recall_8_64_sampled,recall_8_64_sample_size,recall_8_64_sampled_status,peak_rss_kb,block_read_mean,block_read_p95,cache_references,cache_misses,cache_miss_rate,perf_status,kendall_tau_clean,frame_angle_rad
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C0_uniform,uniform,35947,35947,D0,clean,0,none,all,0.4728523730300367,784cfdf5d1c2a68f028a2c8a947eda8affbf03cdb49ebf98d76243cbdc8f0ee9,10 10 10,False,0.0014606396689122202,0.005836814153959586,0.0025594599881911045,,exact,0.0025594599881911045,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7678457173060339,exact,0.7678457173060339,35947,exact,172848.0,0.016403247168118168,0.03602524707359548,2886007,186691,0.06468833928677235,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C0_uniform,uniform,35947,35947,D0,clean,1,none,all,0.4704290688969195,784cfdf5d1c2a68f028a2c8a947eda8affbf03cdb49ebf98d76243cbdc8f0ee9,10 10 10,False,0.0014606396689122202,0.005836814153959586,0.0025594599881911045,,exact,0.0025594599881911045,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7678457173060339,exact,0.7678457173060339,35947,exact,173872.0,0.016403247168118168,0.03602524707359548,3037724,172690,0.05684848261395703,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C0_uniform,uniform,35947,35947,D0,clean,2,none,all,0.4802957109641284,784cfdf5d1c2a68f028a2c8a947eda8affbf03cdb49ebf98d76243cbdc8f0ee9,10 10 10,False,0.0014606396689122202,0.005836814153959586,0.0025594599881911045,,exact,0.0025594599881911045,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7678457173060339,exact,0.7678457173060339,35947,exact,175152.0,0.016403247168118168,0.03602524707359548,2962178,173831,0.05868350922868241,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C0_uniform,uniform,35947,35947,D0,clean,3,none,all,0.4774029009277001,784cfdf5d1c2a68f028a2c8a947eda8affbf03cdb49ebf98d76243cbdc8f0ee9,10 10 10,False,0.0014606396689122202,0.005836814153959586,0.0025594599881911045,,exact,0.0025594599881911045,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7678457173060339,exact,0.7678457173060339,35947,exact,176176.0,0.016403247168118168,0.03602524707359548,4162794,195517,0.046967733690401206,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C0_uniform,uniform,35947,35947,D0,clean,4,none,all,0.4735376979224384,784cfdf5d1c2a68f028a2c8a947eda8affbf03cdb49ebf98d76243cbdc8f0ee9,10 10 10,False,0.0014606396689122202,0.005836814153959586,0.0025594599881911045,,exact,0.0025594599881911045,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7678457173060339,exact,0.7678457173060339,35947,exact,177200.0,0.016403247168118168,0.03602524707359548,3583136,158863,0.04433630205495968,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C1_monotone_half,monotone_half,35947,35947,D0,clean,0,none,all,0.48161500599235296,05acc177c65290e5fca3f01384b1f1f84d6bdc49e1cfb2ab818eeea15c13cf6c,10 4 1,False,0.004430834025082436,0.017705910158326055,0.00295672254840528,,exact,0.00295672254840528,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.254197151361727,exact,0.254197151361727,35947,exact,178480.0,0.06661875433859465,0.10017065367055962,2629712,171070,0.06505275102368624,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C1_monotone_half,monotone_half,35947,35947,D0,clean,1,none,all,0.4771788490470499,05acc177c65290e5fca3f01384b1f1f84d6bdc49e1cfb2ab818eeea15c13cf6c,10 4 1,False,0.004430834025082436,0.017705910158326055,0.00295672254840528,,exact,0.00295672254840528,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.254197151361727,exact,0.254197151361727,35947,exact,179416.0,0.06661875433859465,0.10017065367055962,2859982,174919,0.061160874439069896,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C1_monotone_half,monotone_half,35947,35947,D0,clean,2,none,all,0.4763013659976423,05acc177c65290e5fca3f01384b1f1f84d6bdc49e1cfb2ab818eeea15c13cf6c,10 4 1,False,0.004430834025082436,0.017705910158326055,0.00295672254840528,,exact,0.00295672254840528,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.254197151361727,exact,0.254197151361727,35947,exact,180664.0,0.06661875433859465,0.10017065367055962,2912865,167921,0.057648054406915526,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C1_monotone_half,monotone_half,35947,35947,D0,clean,3,none,all,0.478571598068811,05acc177c65290e5fca3f01384b1f1f84d6bdc49e1cfb2ab818eeea15c13cf6c,10 4 1,False,0.004430834025082436,0.017705910158326055,0.00295672254840528,,exact,0.00295672254840528,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.254197151361727,exact,0.254197151361727,35947,exact,183224.0,0.06661875433859465,0.10017065367055962,2729239,170107,0.062327630522647524,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C1_monotone_half,monotone_half,35947,35947,D0,clean,4,none,all,0.47422214690595865,05acc177c65290e5fca3f01384b1f1f84d6bdc49e1cfb2ab818eeea15c13cf6c,10 4 1,False,0.004430834025082436,0.017705910158326055,0.00295672254840528,,exact,0.00295672254840528,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.254197151361727,exact,0.254197151361727,35947,exact,184248.0,0.06661875433859465,0.10017065367055962,2786717,177875,0.06382958872393572,ok,1.0,
